dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,tcprtt,synack,ackdat,smean,dmean,ct_src_dport_ltm,ct_dst_sport_ltm,ct_flw_http_mthd,attack_cat,label
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,mhrp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
1e-06,unas,-,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
8e-06,gmtp,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
4e-06,udp,-,2,0,680,0,250000.0,680000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,340,0,1,1,0,DoS,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
4.7e-05,swipe,-,1,0,60,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,1,1,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
3.2e-05,nvp,-,2,0,180,0,31250.0,22500000.0,0.0,0,0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,90,0,9,9,0,DoS,1
59.939983,tcp,-,784,364,292432,15652,19.135809,38980.19,2083.284,392,0,76.595726,165.0996,3971.2173,178.21313,0.124746,0.052634,0.072112,373,43,1,1,0,DoS,1
5e-06,micp,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,sep,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
0.264062,tcp,http,10,8,910,2142,64.37882,24812.355,56804.844,2,2,29.340221,36.593143,1440.137,52.745434,0.052181,0.007181,0.045,91,268,1,1,1,DoS,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
1.411604,tcp,-,18,20,1028,4778,26.211315,5502.9595,25729.594,6,8,82.975945,71.776634,3978.5625,3584.1626,0.095905,0.047826,0.048079,57,239,1,1,0,DoS,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,secure-vmtp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,pup,-,2,0,180,0,111111.11,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,90,0,7,7,0,DoS,1
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
0.834062,tcp,-,10,8,740,354,20.382177,6388.0146,2973.4001,2,1,85.41644,107.953,5436.4497,161.27054,0.184013,0.078383,0.10563,74,44,1,1,0,DoS,1
2e-06,bna,-,2,0,200,0,500000.0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
1.092821,tcp,-,18,18,998,2576,32.027203,6903.235,17810.785,6,7,64.283585,56.17553,2979.065,62.79138,0.126983,0.085095,0.041888,55,143,1,1,0,DoS,1
27.230862,sctp,-,250,24,248562,1652,10.02539,72731.59,465.35434,0,0,109.3609,395.64996,161.54622,453.78076,0.0,0.0,0.0,994,69,1,1,0,DoS,1
6e-06,ospf,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.450387,tcp,-,10,6,516,268,33.30469,8259.563,3978.8005,2,1,48.554333,87.2732,4123.431,163.40712,0.026908,0.014013,0.012895,52,45,1,1,0,DoS,1
8e-06,cftp,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,5,5,0,DoS,1
57.97764,ospf,-,72,0,19584,0,1.22461,2664.7515,0.0,0,0,816.5865,0.0,1094.0782,0.0,0.0,0.0,0.0,272,0,1,1,0,DoS,1
3e-06,cftp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
8e-06,tp++,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
2e-06,xtp,-,2,0,200,0,500000.0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
0.960151,tcp,ssl,12,12,1290,2148,23.954565,9856.783,16405.752,3,3,87.28645,79.69137,5097.4595,144.74875,0.098767,0.054657,0.04411,108,179,1,1,0,DoS,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.417094,tcp,-,10,6,816,268,35.963116,14097.542,4296.3936,2,1,44.415222,67.4304,2319.9375,107.52854,0.140406,0.079934,0.060472,82,45,1,1,0,DoS,1
7.769075,tcp,smtp,734,128,967516,6438,110.824005,994916.94,6577.8745,364,8,10.626742,60.87808,1218.43,68.39981,0.10987,0.037551,0.072319,1318,50,1,1,0,DoS,1
1e-05,qnx,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
9e-06,iso-ip,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
6e-06,any,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
3e-06,trunk-2,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,6,6,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
0.209171,tcp,-,10,6,656,268,71.71166,22603.516,8567.153,2,1,21.655666,39.9548,1096.1904,63.002438,0.062263,0.009387,0.052876,66,45,1,1,0,DoS,1
59.91398,tcp,-,816,5164,35088,6988551,99.793076,4679.3755,932964.0,0,2576,73.772,11.650315,88.21449,1442.4552,0.137764,0.078501,0.059263,43,1353,1,1,0,DoS,1
13.753861,ospf,-,20,0,1280,0,1.38143,707.2923,0.0,0,0,723.88745,0.0,830.38104,0.0,0.0,0.0,0.0,64,0,1,1,0,DoS,1
3e-06,pvp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
27.99671,ospf,-,20,0,900,0,0.678651,244.31442,0.0,0,0,1473.511,0.0,1697.5375,0.0,0.0,0.0,0.0,45,0,1,1,0,DoS,1
9e-06,mfe-nsp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,sctp,-,2,0,152,0,333333.3,202666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,76,0,1,1,0,DoS,1
3e-06,tlsp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
8e-06,ib,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,narp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
32.04344,tcp,http,2578,394,3439898,16952,92.71788,858475.56,4221.519,1288,1,12.430641,81.2139,1814.7198,129.75371,0.174538,0.12637,0.048168,1334,43,1,1,1,DoS,1
1.081601,tcp,smtp,18,18,2710,1234,32.359436,18934.893,8624.252,6,7,63.62359,59.903175,3562.8782,99.151024,0.115379,0.05938,0.055999,151,69,1,1,0,DoS,1
9e-06,mhrp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.24982,tcp,http,10,8,824,1496,68.048996,23761.11,41918.184,2,2,27.757778,33.187145,1467.2671,59.162346,0.057973,0.00967,0.048303,82,187,1,1,1,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,merit-inp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,ipnip,-,2,0,180,0,111111.11,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,90,0,2,2,0,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
5e-06,skip,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.270132,tcp,http,10,8,788,994,62.932194,21026.758,25765.182,2,2,30.014668,35.933285,1458.3522,55.388363,0.048172,0.017935,0.030237,79,124,1,1,1,DoS,1
23.268108,sctp,-,250,24,248562,1652,11.732797,85118.39,544.6081,0,0,93.44622,306.675,128.42345,360.5132,0.0,0.0,0.0,994,69,1,1,0,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
2.625117,tcp,http,10,10,804,1166,7.237772,2206.3777,3199.8574,2,2,291.67966,283.43765,17833.406,499.46594,0.182222,0.073404,0.108818,80,117,1,1,1,DoS,1
5e-06,unas,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.718947,tcp,smtp,24,20,4263,1686,59.809692,45466.496,17826.07,9,8,31.21713,37.361107,1646.7386,43.63404,0.032142,0.009077,0.023065,178,84,1,1,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,udp,snmp,2,0,136,0,111111.11,60444444.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,68,0,1,1,0,DoS,1
1e-06,sctp,-,2,0,640,0,1000000.0,2560000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,320,0,1,1,0,DoS,1
1e-05,trunk-1,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
13.790198,ospf,-,28,0,12832,0,1.957912,7178.432,0.0,0,0,510.74808,0.0,549.45874,0.0,0.0,0.0,0.0,458,0,1,1,0,DoS,1
0.389404,tcp,-,10,6,616,268,38.520405,11402.04,4601.9043,2,1,42.674778,60.656,2352.177,101.773895,0.176044,0.086121,0.089923,62,45,1,1,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
2.728966,tcp,smtp,360,70,459153,3900,157.2024,1342275.4,11271.669,177,8,7.601576,39.267117,824.42365,45.432163,0.065966,0.018824,0.047142,1275,56,1,1,0,DoS,1
2e-06,rdp,-,2,0,200,0,500000.0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,ipv6-no,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
1.144049,ospf,-,42,0,1890,0,35.837624,12901.545,0.0,0,0,27.903635,0.0,29.83157,0.0,0.0,0.0,0.0,45,0,1,1,0,DoS,1
3e-06,xns-idp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
3e-06,udp,dns,2,0,128,0,333333.3,170666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,64,0,1,1,0,DoS,1
2.5e-05,udp,-,2,0,2102,0,40000.0,336320000.0,0.0,0,0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,1051,0,1,1,0,DoS,1
59.656837,ospf,-,48,0,5184,0,0.787839,680.6931,0.0,0,0,1311.1508,0.0,1516.4514,0.0,0.0,0.0,0.0,108,0,1,1,0,DoS,1
1e-06,iplt,-,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,pipe,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
0.85528,tcp,http,10,8,1236,354,19.876532,10410.626,2899.6353,2,1,94.937775,109.431145,5734.647,170.8593,0.154633,0.089259,0.065374,124,44,1,1,1,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
58.947353,ospf,-,50,0,5400,0,0.83125,718.2002,0.0,0,0,1203.0073,0.0,1554.3696,0.0,0.0,0.0,0.0,108,0,1,1,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
0.481999,tcp,http,10,10,796,1408,39.419167,11900.439,21045.686,2,2,53.555443,47.96633,3536.309,97.45473,0.097825,0.049647,0.048178,80,141,1,1,1,DoS,1
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
7e-06,etherip,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
3e-06,xns-idp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
5e-06,merit-inp,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
1e-05,etherip,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
0.507289,tcp,http,10,6,862,268,29.568945,12237.601,3532.5032,2,1,56.258,94.373795,2779.5066,134.68158,0.074706,0.035419,0.039287,86,45,1,1,1,DoS,1
8e-06,leaf-1,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
3e-06,hmp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,sm,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,5,5,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
3e-06,trunk-2,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
0.472521,tcp,http,10,8,778,1184,35.977238,11868.256,17539.96,2,2,52.355446,60.905144,2926.5125,87.70792,0.121436,0.046176,0.07526,78,148,1,1,1,DoS,1
9e-06,etherip,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
3e-06,sm,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,encap,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
59.4238,ospf,-,32,0,3456,0,0.521676,450.7285,0.0,0,0,1916.8966,0.0,2320.7651,0.0,0.0,0.0,0.0,108,0,1,1,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.287971,tcp,http,10,8,788,2886,59.033726,19724.209,70173.734,2,2,31.996778,39.954857,1576.8279,59.187523,0.056483,0.007544,0.048939,79,361,1,1,1,DoS,1
3e-06,dcn,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.922621,tcp,smtp,66,26,65640,1966,98.63205,560542.2,16396.766,30,8,14.194169,36.290237,1107.8116,42.34131,0.059989,0.014332,0.045657,995,76,1,1,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
9e-06,stp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,pup,-,2,0,180,0,111111.11,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,90,0,8,8,0,DoS,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
9e-06,udp,-,2,0,78,0,111111.11,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,39,0,1,1,0,DoS,1
0.444031,tcp,http,10,8,818,2618,38.285614,13278.353,41276.4,2,2,49.223446,51.37057,2597.376,68.137184,0.141581,0.084423,0.057158,82,327,1,1,1,DoS,1
9e-06,ipip,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,DoS,1
6e-06,br-sat-mon,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,vrrp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,igp,-,2,0,180,0,333333.3,239999980.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,90,0,8,8,0,DoS,1
9e-06,pim,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
5e-06,srp,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
4.7e-05,swipe,-,1,0,60,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,3,3,0,DoS,1
42.79345,ospf,-,42,0,2184,0,0.958091,398.56567,0.0,0,0,1043.7427,0.0,1236.5271,0.0,0.0,0.0,0.0,52,0,1,1,0,DoS,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
1.177281,tcp,http,12,20,968,17854,26.331861,6034.243,115262.2,2,7,106.97555,56.901054,6614.143,5733.3857,0.13379,0.096141,0.037649,81,893,1,1,1,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
4e-06,leaf-1,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
19.888327,ospf,-,20,0,900,0,0.955334,343.92035,0.0,0,0,1046.7539,0.0,1227.6274,0.0,0.0,0.0,0.0,45,0,1,1,0,DoS,1
6e-06,dgp,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
0.478546,tcp,http,10,8,766,1544,35.524277,11534.941,22585.08,2,2,53.17178,66.794,3344.5032,122.05603,0.057065,0.009905,0.04716,77,193,1,1,1,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,zero,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,DoS,1
0.845375,tcp,http,10,6,620,268,17.743605,5280.4966,2119.7693,2,1,90.88589,146.6128,4776.357,242.39665,0.224812,0.112303,0.112509,62,45,1,1,1,DoS,1
0.579011,tcp,-,12,8,2692,466,32.814575,34099.523,5637.198,3,2,47.456455,69.703,2378.3062,83.123276,0.140657,0.091087,0.04957,224,58,1,1,0,DoS,1
1e-06,unas,-,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,ddp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,DoS,1
9e-06,idpr,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,DoS,1
